artists,genres,release_date,name,popularity,uri,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Sum 41,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rock']",2001-01-01,Fat Lip,77,spotify:track:4KacUpvbA3Mfo05gttTjhN,178266,0.402,0.914,9,-5.215,0.142,0.000579,0,0.065,0.626,196.505
The All-American Rejects,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2008-01-01,Gives You Hell,74,spotify:track:6ihL9TjfRjadfEePzXXyVF,213106,0.718,0.691,4,-6.44,0.0387,0.0159,0,0.0627,0.552,100.008
Godsmack,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",2003-04-08,I Stand Alone,71,spotify:track:44NRdYQw7P0GWuiunRv3hr,246040,0.217,0.92,8,-4.479,0.0628,2.86e-05,0,0.102,0.376,167.169
Sleep Token,['prog metal'],2023-05-19,The Summoning,75,spotify:track:0S38Oso3I9vpDXcTb7kYt9,395716,0.395,0.701,10,-5.471,0.0377,0.00148,0.0049,0.05,0.148,172.965
Slipknot,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2008-08-20,Psychosocial,79,spotify:track:3RAFcUBrCNaboRXoP3S5t1,284120,0.568,0.981,2,-3.889,0.0887,0.00269,0.00275,0.0243,0.307,135.146
Saving Abel,"['alternative metal', 'nu metal', 'post-grunge']",2008-01-01,Addicted,72,spotify:track:3pxCXv0NACYfYnLjFcQW5D,222826,0.512,0.864,7,-4.146,0.0338,0.000821,0,0.0982,0.527,138.018
The All-American Rejects,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2005-01-01,Dirty Little Secret,73,spotify:track:5lDriBxJd22IhOH9zTcFrV,193653,0.465,0.954,10,-4.251,0.044,0.000346,5.38e-06,0.573,0.458,143.85
Bad Omens,['american metalcore'],2022-02-25,Like A Villain,75,spotify:track:0xoyUiHhxVH4gwb0CRgNmg,210685,0.456,0.915,7,-4.508,0.206,0.000696,9.95e-05,0.428,0.403,154.946
Puddle Of Mudd,"['alternative metal', 'nu metal', 'post-grunge']",2001-08-28,She Hates Me,74,spotify:track:16DhvbuyvJob4Q9GHNYu2n,216760,0.58,0.748,4,-5.433,0.0323,0.00935,0,0.753,0.584,109.781
Shinedown,"['alternative metal', 'nu metal', 'post-grunge']",2008-06-24,Second Chance,72,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,222066,0.46,0.796,0,-4.501,0.0333,0.00107,0,0.106,0.182,100.011
Audioslave,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",2002-11-17,Like a Stone,81,spotify:track:3YuaBvuZqcwN3CEAyyoaei,293960,0.614,0.568,7,-5.477,0.0276,0.00797,0,0.0997,0.516,107.849
Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",2003-03-24,Somewhere I Belong,72,spotify:track:3agtg0x11wPvLIWkYR39nZ,213933,0.451,0.951,1,-3.754,0.0645,0.00038,2.39e-06,0.261,0.442,162.065
Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",2006-05-09,Snow (Hey Oh),82,spotify:track:2aibwv5hGXSgw7Yru8IYTO,334666,0.427,0.9,11,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655
Three Days Grace,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",2006-06-25,Never Too Late,73,spotify:track:3HE50TVRquwXe9yv2HFoNL,209333,0.433,0.778,2,-4.68,0.0371,0.00838,0,0.163,0.217,149.864
Falling In Reverse,"['pop punk', 'rap metal']",2022-05-31,Voices In My Head,76,spotify:track:5XUuldRjPXcP5QxyEN4IXT,191414,0.546,0.898,2,-3.067,0.162,0.0266,0,0.129,0.639,173.17
Seether,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",2005-01-01,Remedy,73,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,207213,0.55,0.952,8,-4.664,0.0924,0.000193,0.000666,0.0614,0.391,127.804
Slayer,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",2015-09-11,Delusions of Saviour,78,spotify:track:06WUUNf7q18NZfjIsQFsfa,115413,0.223,0.805,8,-8.969,0.037,0.000179,0.814,0.0849,0.25,168.165
Sleep Token,['prog metal'],2023-05-19,Take Me Back To Eden,75,spotify:track:2Gt7fjNlx901pPRkvBiNBZ,500116,0.511,0.625,3,-7.911,0.0494,0.0504,0.00011,0.311,0.107,118.064
Five Finger Death Punch,"['alternative metal', 'groove metal', 'nu metal']",2015-09-04,Jekyll and Hyde,70,spotify:track:5MjkeHk6I0JA0q13eqtnJP,206903,0.544,0.96,3,-4.681,0.106,0.00058,1.99e-05,0.0531,0.718,154.966
Falling In Reverse,"['pop punk', 'rap metal']",2011-07-26,The Drug In Me Is You,75,spotify:track:1mB7dCUM7sPyNab6R43nlj,218786,0.548,0.855,3,-3.266,0.151,0.0149,0,0.127,0.644,145.133
Motionless In White,"['alternative metal', 'metalcore']",2019-06-07,Another Life,75,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,205394,0.39,0.939,4,-3.828,0.0787,5.08e-05,0,0.0968,0.495,161.997
Good Charlotte,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2002-10-04,The Anthem,77,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,175093,0.494,0.939,1,-3.127,0.126,0.00666,0,0.139,0.893,177.751
Nickelback,"['alternative metal', 'canadian rock', 'post-grunge']",2008-10-28,Burn It to the Ground,76,spotify:track:1jq28NGw6wdtFKx8MBPy6C,212346,0.617,0.922,11,-3.474,0.0744,0.000247,0.388,0.363,0.6,132.059
blink-182,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",2001,First Date,78,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,171533,0.579,0.928,0,-4.344,0.0411,0.000715,0,0.18,0.882,95.594
AFI,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'screamo']",2006-06-06,Miss Murder,74,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,206586,0.308,0.873,8,-4.542,0.0533,0.00022,0.000729,0.0974,0.686,143.519
Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",2023-02-10,Lost,81,spotify:track:373gDROnujxNTFa1FojYIl,199342,0.596,0.798,0,-4.63,0.0285,0.00412,0,0.338,0.459,105.01
3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",2002-11-12,When I'm Gone,73,spotify:track:3WbphvawbMZ8FyqDxYGdSQ,260333,0.53,0.768,7,-5.611,0.0284,0.00385,0,0.103,0.374,148.095
Avenged Sevenfold,"['alternative metal', 'nu metal']",2010-07-23,Nightmare,75,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,374453,0.554,0.949,2,-4.928,0.0787,0.000318,9.98e-05,0.2,0.233,129.984
A Day To Remember,"['alternative metal', 'metalcore', 'pop punk', 'screamo']",2009-02-03,The Downfall Of Us All,72,spotify:track:1KHKeIouP04dDtl0EetgED,209093,0.588,0.881,0,-4.62,0.0666,0.000252,0,0.326,0.709,129.947
Disturbed,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2005-09-19,Stricken,75,spotify:track:6RJdYpFQwLyNfDc5FbjkgV,245226,0.402,0.969,8,-2.825,0.181,9.14e-05,0.0325,0.225,0.262,173.847
Flyleaf,"['alternative metal', 'christian alternative rock', 'nu metal', 'pop punk', 'post-grunge']",2006-01-01,All Around Me,70,spotify:track:1zN6ynJG4PdR61YWv4PQ3Y,198506,0.473,0.871,9,-4.893,0.0456,0.0216,0,0.0525,0.47,146.975
Mudvayne,"['alternative metal', 'industrial metal', 'nu metal', 'rap metal']",2005,Happy?,73,spotify:track:0INUE1K7cEiE8VH63Rv5RJ,216426,0.546,0.97,5,-2.661,0.097,0.000823,2.08e-05,0.275,0.383,100.065
Five Finger Death Punch,"['alternative metal', 'groove metal', 'nu metal']",2013-07-30,Wrong Side of Heaven,69,spotify:track:0gMTjqQCHmQpCqmmeCy2wP,271000,0.482,0.926,4,-5.123,0.0666,0.00685,0,0.288,0.529,150.014
Saliva,"['alternative metal', 'nu metal', 'rap metal']",2001-03-27,Click Click Boom,71,spotify:track:2CGDxXXYbkPOyRXHzQbqkT,252400,0.609,0.935,6,-2.941,0.0479,0.0029,0.000359,0.188,0.498,95.957
Cobra Starship,"['neon pop punk', 'pop punk', 'post-teen pop']",2011-08-29,You Make Me Feel... (feat. Sabi),72,spotify:track:16Of7eeW44kt0a1M0nitHM,215693,0.668,0.857,7,-2.944,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
Pierce The Veil,"['pop punk', 'screamo']",2012-07-17,Bulls In The Bronx,72,spotify:track:23UoI3jlFiWdo5jadUYo69,267866,0.472,0.925,6,-3.545,0.15,0.000394,0.000528,0.0826,0.338,159.989
All Time Low,"['modern rock', 'neon pop punk', 'pop punk']",2020-04-03,Monsters (feat. blackbear),73,spotify:track:0tyR7Bu9P086aWBFZ4QJoo,174067,0.369,0.845,0,-3.449,0.0611,0.0493,0,0.416,0.782,78.532
Sum 41,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rock']",2002-01-01,Still Waiting,69,spotify:track:2OMqSRS11ly56zg9u5za6c,158733,0.431,0.95,7,-4.918,0.26,0.00105,3.63e-05,0.272,0.56,191.936
Paramore,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2017-05-12,Hard Times,76,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,182693,0.695,0.818,5,-5.379,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965
blink-182,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",2001,The Rock Show,74,spotify:track:2ydUT1pFhuLDnouelIv4WH,171600,0.41,0.959,9,-4.563,0.0869,0.000324,0,0.0766,0.83,193.155
Fall Out Boy,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",2015-01-20,Immortals,77,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,189386,0.616,0.868,2,-3.606,0.0699,0.00131,1.54e-06,0.671,0.475,108.016
Green Day,"['modern rock', 'permanent wave', 'punk', 'rock']",2017-11-17,Holiday,72,spotify:track:4VgEM12OeaN3GyBV487Me7,232680,0.552,0.89,8,-3.409,0.0342,0.000143,0,0.888,0.716,146.525
A Day To Remember,"['alternative metal', 'metalcore', 'pop punk', 'screamo']",2009-02-03,The Downfall Of Us All,72,spotify:track:1KHKeIouP04dDtl0EetgED,209093,0.588,0.881,0,-4.62,0.0666,0.000252,0,0.326,0.709,129.947
Jimmy Eat World,"['alternative metal', 'emo', 'modern power pop', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rock']",2001-07-17,Sweetness,71,spotify:track:429IbFR4yp2J81CeTwF5iY,220026,0.487,0.898,5,-4.436,0.038,0.00305,0,0.26,0.597,135.331
Cage The Elephant,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",2015-12-18,Trouble,74,spotify:track:5n0CTysih20NYdT2S0Wpe8,225973,0.47,0.623,0,-5.655,0.0302,0.392,0.000439,0.0992,0.298,77.861
Simple Plan,"['canadian pop punk', 'canadian punk', 'canadian rock', 'modern rock', 'neon pop punk', 'pop punk']",2018-04-06,I'm Just a Kid,74,spotify:track:6otiaV2fagE3s8IvP6WkwG,198333,0.527,0.834,1,-5.531,0.0447,0.00107,0.000102,0.0993,0.422,110.065
Pierce The Veil,"['pop punk', 'screamo']",2012-07-17,Hell Above,72,spotify:track:3EKh7JNsBrGoh2xqPotBKT,223546,0.48,0.977,6,-1.993,0.117,0.000463,2.82e-06,0.355,0.331,129.999
Falling In Reverse,"['pop punk', 'rap metal']",2022-01-05,ZOMBIFIED,74,spotify:track:2ib8fuTavdc48X6MjhE4Ft,218520,0.544,0.911,10,-3.681,0.0422,0.000141,8.89e-06,0.333,0.558,91.033
Flyleaf,"['alternative metal', 'christian alternative rock', 'nu metal', 'pop punk', 'post-grunge']",2006-01-01,All Around Me,70,spotify:track:1zN6ynJG4PdR61YWv4PQ3Y,198506,0.473,0.871,9,-4.893,0.0456,0.0216,0,0.0525,0.47,146.975
Green Day,"['modern rock', 'permanent wave', 'punk', 'rock']",2004-09-21,Wake Me up When September Ends,79,spotify:track:3ZffCQKLFLUvYM59XKLbVm,285653,0.546,0.814,7,-5.146,0.0314,0.023,0,0.0972,0.146,104.98
Fall Out Boy,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",2013-04-12,My Songs Know What You Did In The Dark (Light Em Up),77,spotify:track:2E43WFS4rRc09za2r2GmZl,186826,0.558,0.924,9,-4.341,0.064,0.0271,3.32e-06,0.537,0.567,151.99
Pierce The Veil,"['pop punk', 'screamo']",2010-06-21,Caraphernelia,71,spotify:track:2G8PweZBBwTpyP8vpNQJK2,268480,0.531,0.984,3,-3.767,0.0652,0.0017,1.13e-05,0.361,0.386,107.036
blink-182,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",2003-11-01,Feeling This,72,spotify:track:26AYR77170U49cMcXB7aRV,172645,0.411,0.962,4,-5.952,0.0917,0.103,0,0.529,0.622,173.143
Flyleaf,"['alternative metal', 'christian alternative rock', 'nu metal', 'pop punk', 'post-grunge']",2006-01-01,I'm So Sick,69,spotify:track:3FP8A246XpuafFofRhDlWG,175880,0.429,0.96,10,-4.261,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932
Paramore,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2009-09-28,The Only Exception,76,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,267653,0.452,0.563,4,-6.607,0.0272,0.144,0,0.143,0.209,137.715
The White Stripes,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']",2001-07-03,Fell In Love With a Girl,75,spotify:track:21Qsj3cMVCx2xF2EVVNbEu,110093,0.356,0.982,4,-1.574,0.112,0.713,0.00145,0.941,0.299,95.754
Rise Against,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk']",2008-01-01,Savior,67,spotify:track:3asFGFY3uLjMDmML1p0tYm,242280,0.339,0.931,5,-3.425,0.062,0.0015,0.000142,0.425,0.467,112.548
BOYS LIKE GIRLS,"['neon pop punk', 'pop punk']",2006,The Great Escape,66,spotify:track:56Tl3UgyZTqfZtvFNS31wm,206520,0.423,0.94,1,-4.012,0.0635,0.00166,0,0.178,0.505,149.934
Peter Bjorn and John,"['alternative dance', 'baroque pop', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",2006-01-01,Young Folks,78,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,276693,0.699,0.812,0,-6.005,0.0377,0.0164,0.000763,0.105,0.662,138.185
Dropkick Murphys,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk']",2005-07-19,I'm Shipping Up To Boston,73,spotify:track:7rSERmjAT38lC5QhJ8hnQc,153600,0.452,0.928,2,-3.133,0.079,0.000706,0.000637,0.226,0.6,129.188
Falling In Reverse,"['pop punk', 'rap metal']",2011-07-26,I'm Not A Vampire,71,spotify:track:7l0Lr7Tl4Gt8hQj4v3rwtf,231840,0.235,0.965,2,-2.882,0.28,0.00887,0,0.0448,0.322,185.278
Pierce The Veil,"['pop punk', 'screamo']",2023-02-10,Pass The Nirvana,70,spotify:track:7I93h9I0RUqt1ci3Bfa290,197373,0.536,0.9,2,-4.407,0.0807,0.000974,0.000286,0.157,0.627,143.025
Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'modern rock', 'pop punk', 'rock', 'uk metalcore']",2015-09-11,Throne,78,spotify:track:0M3adYbGtyRHACP86dey1H,191520,0.426,0.888,0,-3.72,0.0987,0.000455,0,0.306,0.387,144.111
A Day To Remember,"['alternative metal', 'metalcore', 'pop punk', 'screamo']",2009-02-03,If It Means A Lot To You,71,spotify:track:3rEwGRmPVVudVjqdgv0tRR,243226,0.584,0.536,10,-8.158,0.0279,0.112,0,0.456,0.441,127.001
Paramore,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2023-02-10,This Is Why,73,spotify:track:7HdXRMw14roDx2a0COWk3M,206700,0.728,0.76,11,-6.884,0.0396,0.00433,0.00585,0.13,0.674,123.045
Set It Off,"['electropowerpop', 'pixie', 'pop punk', 'pov: indie']",2014-10-14,Wolf in Sheep's Clothing (feat. William Beckett),70,spotify:track:4WXFDVe299Po8ih6Np54n2,187880,0.445,0.907,11,-3.894,0.0773,0.00161,0,0.403,0.71,165.069
My Chemical Romance,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",2006-10-23,Famous Last Words,74,spotify:track:2d6m2F4I7wCuAKtSsdhh83,299226,0.467,0.883,2,-3.679,0.106,0.000321,0.000152,0.125,0.309,122.252
Paramore,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2007-06-11,crushcrushcrush,68,spotify:track:3VA4sjTMSTTF02hFGmlpJh,189373,0.631,0.793,1,-4.086,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96
The All-American Rejects,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2002-10-15,"Swing, Swing",69,spotify:track:003FTlCpBTM4eSqYSWPv4H,233266,0.553,0.717,7,-5.857,0.0318,6.48e-05,0.128,0.0385,0.318,127.947
Hawthorne Heights,"['dayton indie', 'neon pop punk', 'pop punk', 'screamo']",2004-06-08,Ohio Is For Lovers,67,spotify:track:23DHUWJ7iEieNPMPKvjzBV,244480,0.566,0.835,8,-6.87,0.0742,0.0356,0,0.241,0.606,170.066
Surf Curse,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",2019-06-12,Disco,72,spotify:track:2Lumsra3kuU61wXkEKzKaK,152760,0.473,0.621,11,-8.698,0.0291,0.0253,0.000366,0.19,0.782,173.083
Story Of The Year,"['neon pop punk', 'pop punk', 'screamo']",2003-09-16,Until the Day I Die,69,spotify:track:0DKNNR9iDjwfCEpMiFXMJq,235200,0.597,0.931,11,-4.591,0.0984,0.127,0,0.0504,0.534,92.003
Taking Back Sunday,"['emo', 'pop punk', 'screamo']",2002-03-26,Cute Without The 'E' (Cut From The Team) - Remastered,69,spotify:track:6OyKBwLzq4h15XmxeWf5n4,212937,0.398,0.89,1,-2.248,0.0473,0.0252,0,0.0472,0.572,95.095
Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'modern rock', 'pop punk', 'rock', 'uk metalcore']",2023-06-01,AmEN! (feat. Lil Uzi Vert and Daryl Palumbo of Glassjaw),77,spotify:track:5viZ8CLipufc1Q1NXpMRNN,189552,0.467,0.935,11,-3.103,0.125,0.000231,0,0.405,0.294,105.101
Mayday Parade,"['neon pop punk', 'pop punk']",2007-07-10,Jamie All Over,68,spotify:track:05qCCJQJiOwvPQBb7akf1R,216000,0.426,0.868,1,-3.702,0.047,6.54e-05,0,0.0723,0.402,149.042
Good Charlotte,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2002-10-04,Lifestyles of the Rich & Famous,72,spotify:track:2g2a5kDeZexbUTD8abcvm6,190173,0.62,0.93,1,-3.685,0.0374,0.00043,0,0.0686,0.609,106.22
Green Day,"['modern rock', 'permanent wave', 'punk', 'rock']",2009-05-15,21 Guns,77,spotify:track:64yrDBpcdwEdNY9loyEGbX,321093,0.268,0.742,5,-4.939,0.0355,0.0518,0,0.626,0.416,159.779
Black Veil Brides,"['alternative metal', 'pop punk']",2012-01-01,In The End,72,spotify:track:1RTYixE1DD3g3upEpmCJpa,228280,0.442,0.939,8,-4.18,0.0941,0.000183,0.00589,0.0857,0.27,140.021
Pierce The Veil,"['pop punk', 'screamo']",2023-02-10,Emergency Contact,69,spotify:track:4amltxLIfFmtYEvZbdgDqO,240000,0.537,0.82,3,-4.214,0.0345,0.000429,0,0.716,0.414,113.032
Pierce The Veil,"['pop punk', 'screamo']",2012-07-17,Hold On Till May,68,spotify:track:5u2FOoFhp495GIj5BJC77J,278586,0.46,0.91,3,-3.71,0.0525,0.000585,0.00155,0.0735,0.327,73.019
Paramore,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2023-02-10,Running Out Of Time,72,spotify:track:5NRtdsFFlmyE8qDMgS08PE,192440,0.736,0.534,11,-9.22,0.0367,0.0433,0.00434,0.0664,0.552,127.035
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2011-12-06,Lonely Boy,77,spotify:track:5G1sTBGbZT5o4PNRc75RKI,193653,0.356,0.872,2,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3
Fall Out Boy,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",2015-01-20,Uma Thurman,70,spotify:track:5PUawWFG1oIS2NwEcyHaCr,211573,0.623,0.962,4,-2.616,0.0895,0.103,0.000174,0.264,0.676,149.963
Fall Out Boy,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",2007-01-01,"This Ain't A Scene, It's An Arms Race",73,spotify:track:1oagRT7LfpVlNJN6FSZDGp,212040,0.435,0.887,9,-4.07,0.0636,0.000747,0,0.0327,0.408,199.935
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2011-12-06,Little Black Submarines,68,spotify:track:1PXsUXSM3LF2XNSkmIldPb,251266,0.365,0.466,2,-7.514,0.0418,0.161,6.68e-06,0.106,0.487,95.163
Wolfmother,"['alternative rock', 'australian psych', 'garage rock', 'modern blues rock', 'modern rock', 'rock']",2006-01-01,Woman,65,spotify:track:3CkjLJYnnyOtGk4Jx4iYS4,176306,0.219,0.952,2,-3.621,0.176,5.1e-05,0.0989,0.157,0.172,112.886
Elle King,['modern blues rock'],2015-02-13,America's Sweetheart,64,spotify:track:2NcstvY8H9PVQ0DMNGHckh,245546,0.528,0.928,1,-3.925,0.0666,0.0208,5.75e-06,0.376,0.4,128.01
Leon Bridges,"['modern blues', 'neo soul', 'soul']",2015-06-23,Better Man,65,spotify:track:7tOYSMYowhxJ0uK3WMoL5n,140133,0.395,0.746,7,-4.938,0.0447,0.219,0,0.123,0.671,188.276
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2002-05-14,Heavy Soul,66,spotify:track:5GZq8P4Iy2smHngL07Pcuo,128893,0.431,0.617,0,-3.125,0.0496,0.53,0.00553,0.122,0.873,98.167
Bryce Fox,"['modern alternative rock', 'rebel blues']",2017-10-20,Horns,68,spotify:track:49qEikVVPd6PgH6S2pbXjZ,217625,0.49,0.753,6,-5.411,0.238,0.081,2.85e-06,0.268,0.325,156.241
The Marcus King Band,"['modern blues', 'modern blues rock']",2019-04-11,Goodbye Carolina,61,spotify:track:6lNGQqEos6i2KxISBn24Xc,241608,0.455,0.455,0,-8.883,0.0336,0.225,1.16e-05,0.151,0.223,79.872
Bohnes,['rebel blues'],2018-11-23,Raging on a Sunday,65,spotify:track:0FlDXblb4uSXEWg5XWnBTy,208880,0.48,0.83,3,-6.665,0.071,0.129,0.000633,0.264,0.47,149.878
The White Stripes,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']",2021-04-23,Seven Nation Army - The Glitch Mob Remix,66,spotify:track:4IiuExPFijOGZnVxGsKWcc,257021,0.701,0.844,4,-6.629,0.133,0.152,0.626,0.194,0.198,120.04
Otis Redding,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",2018-05-18,Hard to Handle,70,spotify:track:7FXuCkl1kfxwS5icDjTwbM,141000,0.666,0.55,10,-8.672,0.0612,0.573,1.84e-06,0.122,0.961,95.552
The Heavy,"['bath indie', 'modern blues rock']",2009-10-05,Short Change Hero,62,spotify:track:7JOizhmt3HlBgQyJEa0AgK,322266,0.68,0.64,1,-6.691,0.0336,0.29,0.00593,0.124,0.738,105.981
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2019-06-28,Lo/Hi,65,spotify:track:25YlltWXRb9k7KbrEBRuhJ,177768,0.606,0.679,2,-7.445,0.0321,0.0151,0.000433,0.0962,0.707,122.016
Cage The Elephant,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",2009-03-24,Back Against the Wall,61,spotify:track:0vz64VTiPPBpcmla0QvAI9,228320,0.598,0.743,1,-6.163,0.0305,0.000643,0,0.112,0.534,110.334
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2014-05-09,Fever,65,spotify:track:3Hx7RXqCS7Kzjy2ot2q1Gk,246306,0.609,0.674,9,-6.506,0.0355,0.00378,0.000302,0.129,0.743,127.541
Santana,"['blues rock', 'classic rock', 'mexican classic rock']",2002-09-30,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,66,spotify:track:41IShViF79gmulEkIHAjcb,254466,0.59,0.929,2,-3.236,0.0478,0.0714,0.000153,0.0598,0.674,119.818
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2006-09-12,Your Touch,63,spotify:track:5lJUXSjRjevVy7I3P87wuK,162586,0.532,0.768,4,-8.698,0.0551,0.8,2.01e-05,0.377,0.698,116.026
Tedeschi Trucks Band,"['blues rock', 'electric blues', 'jam band', 'modern blues', 'modern blues rock', 'roots rock', 'southern rock']",2011-06-03,Midnight in Harlem,60,spotify:track:1ncSAZD0bzvU3cu0uPLbWd,352666,0.447,0.557,9,-9.92,0.035,0.35,0.0145,0.11,0.43,152.058
